A	crates/swallowtail-adapter-claude-agent/src/sdk/connection/pump.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/descriptor.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/handle.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/launch.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/session.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/session/close.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/session/deadline.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/startup.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/driver/validation.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/failure.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/cleanup.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/joins.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/joins/joins_tests.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/ledger.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/ledger/ledger_tests.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/guardian/session_guardian.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/permission.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/prepared.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/prepared/build.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/protocol.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/protocol/protocol_tests.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/selection.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/selection/selection_tests.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/turn.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/turn/events.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/turn/finished.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/wire.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/wire/decode.rs
A	crates/swallowtail-adapter-claude-agent/src/sdk/wire/wire_tests.rs
M	crates/swallowtail-adapter-claude-agent/src/selection.rs
M	crates/swallowtail-adapter-claude-agent/tests/acp_driver.rs
M	crates/swallowtail-adapter-claude-agent/tests/acp_driver/conformance.rs
M	crates/swallowtail-adapter-claude-agent/tests/acp_driver/deadline.rs
M	crates/swallowtail-adapter-claude-agent/tests/activity_corpus.rs
A	crates/swallowtail-adapter-claude-agent/tests/addable_route.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_agent_acp_0_70_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_acp_0_73_delta_ledger.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_acp_0_73_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_0_3_259_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/cancellation.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/framing.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/guardian.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/lifecycle.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/readiness.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_driver/stalls.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_agent_sdk_sidecar_asset.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_252_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_252_identity/artifacts.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_252_identity/claims.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_252_identity/protocol.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_252_identity/support.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity/artifacts.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity/claims.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity/inventory.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity/protocol.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_2_1_257_identity/support.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_headless_autocompaction_identity.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_headless_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_headless_maximum_turns_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_headless_watcher_seam_identity.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_response_only.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_response_only_identity.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/maximum_turns_cases.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/maximum_turns_rejection_cases.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_admission.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_cases.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_deadline.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_direct_gate.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_isolation_authority.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_isolation_cases.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_lifecycle.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_proof.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_start_failure.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_structured_run/watcher_stop_reentry.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/mod.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/process.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/process_handle.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/task.rs
M	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/time.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_support/watcher_proof.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_watcher_admission_identity.rs
A	crates/swallowtail-adapter-claude-agent/tests/claude_code_watcher_isolation_identity.rs
M	crates/swallowtail-adapter-claude-agent/tests/compatibility_corpus.rs
A	crates/swallowtail-adapter-claude-agent/tests/connection_lifecycle.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/acknowledgement.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/assembly.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/fixtures.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/fixtures/code.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/fixtures/profiles.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/ledger.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/ledger/agent.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/ledger/code.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/ledger/response.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/mixture.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/model.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/naming.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/posture.rs
A	crates/swallowtail-adapter-claude-agent/tests/consumer_route_projection/proof.rs
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-acp-0.73.0/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-acp-0.73.0/dist-inventory.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-acp-0.73.0/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-acp-0.73.0/protocol.json
M	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-acp-v0.53.0-v0.61.0/activity-range.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-0.3.259/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-0.3.259/dist-inventory.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-0.3.259/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-0.3.259/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/callbacks.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/commands.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/diagnostics.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/disconnect.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/events.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/malformed.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/responses.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/terminal.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-agent-sdk-v1/unknown.jsonl
M	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.220/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.220/headless-max-turns.jsonl
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.238/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.238/headless-structured-output.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.238/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.238/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.238/response-only.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-advisor.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-autocompaction.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-fast-mode.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-maximum-turns.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-permission-mode.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-spend-cap.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-ultracode.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/headless-watcher-seam.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.241/response-only.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/response-only.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/watcher-isolation.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.251/watcher-tool-admission.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.252/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.252/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.252/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.252/response-only.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.257/README.md
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.257/dist-inventory.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.257/identity.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.257/protocol.json
A	crates/swallowtail-adapter-claude-agent/tests/fixtures/claude-code-2.1.257/response-only.json
M	crates/swallowtail-adapter-claude-agent/tests/installed_probe.rs
M	crates/swallowtail-adapter-claude-agent/tests/live_response_only_probe.rs
A	crates/swallowtail-adapter-claude-agent/tests/live_response_only_probe/revisions.rs
A	crates/swallowtail-adapter-claude-agent/tests/live_response_only_probe/support.rs
A	crates/swallowtail-adapter-claude-agent/tests/live_watcher_probe.rs
M	crates/swallowtail-adapter-claude-agent/tests/prepared_facade/access_cases.rs
M	crates/swallowtail-adapter-claude-agent/tests/prepared_facade/permission_cases.rs
M	crates/swallowtail-adapter-claude-agent/tests/prepared_facade/session_cases.rs
M	crates/swallowtail-adapter-claude-agent/tests/prepared_facade/session_management.rs
M	crates/swallowtail-adapter-claude-agent/tests/prepared_facade/session_management/conformance.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/cancel.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/authority.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/process.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/scenario.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/script.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/services.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/task_service.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/host/task_time.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/mod.rs
A	crates/swallowtail-adapter-claude-agent/tests/sdk_support/selection.rs
A	crates/swallowtail-adapter-claude-agent/tests/sidecar_asset_support/fake-sdk.mjs
A	crates/swallowtail-adapter-claude-agent/tests/sidecar_asset_support/mod.rs
M	crates/swallowtail-adapter-claude-agent/tests/structured_run.rs
M	crates/swallowtail-adapter-claude-agent/tests/support/agent.rs
M	crates/swallowtail-adapter-claude-agent/tests/support/agent/prompt.rs
A	crates/swallowtail-adapter-claude-agent/tests/support/agent/reasoning.rs
A	crates/swallowtail-adapter-claude-agent/tests/support/agent/responses.rs
M	crates/swallowtail-adapter-claude-agent/tests/support/mod.rs
M	crates/swallowtail-adapter-cline/Cargo.toml
M	crates/swallowtail-adapter-cline/examples/prepared_cline_acp.rs
M	crates/swallowtail-adapter-cline/examples/prepared_cline_headless.rs
A	crates/swallowtail-adapter-cline/src/consumer_route_projection.rs
A	crates/swallowtail-adapter-cline/src/consumer_route_projection/builder.rs
A	crates/swallowtail-adapter-cline/src/consumer_route_projection/contribution.rs
A	crates/swallowtail-adapter-cline/src/consumer_route_projection/open.rs
M	crates/swallowtail-adapter-cline/src/driver.rs
A	crates/swallowtail-adapter-cline/src/driver/mode.rs
A	crates/swallowtail-adapter-cline/src/driver/model.rs
A	crates/swallowtail-adapter-cline/src/driver/open.rs
M	crates/swallowtail-adapter-cline/src/driver/session.rs
M	crates/swallowtail-adapter-cline/src/driver/validation.rs
M	crates/swallowtail-adapter-cline/src/headless.rs
M	crates/swallowtail-adapter-cline/src/headless/command.rs
